k_date,title,place,lat,lon,url_link,start_date,end_date,area,category,dt
20240814 ~ 20240818,아트밸리 아산 신정호 SUMMER FESTIVAL,충청남도 아산시 신정호 야외음악당,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bk00&pkid=110&os=31983038&qvt=0&query=%EC%95%84%ED%8A%B8%EB%B0%B8%EB%A6%AC%20%EC%95%84%EC%82%B0%20%EC%8B%A0%EC%A0%95%ED%98%B8%20SUMMER%20FESTIVAL,20240814,20240818,,,
20240815 ~ 20240817,진주문화유산야행,진주성,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bk00&pkid=110&os=28707307&qvt=0&query=%EC%A7%84%EC%A3%BC%EB%AC%B8%ED%99%94%EC%9C%A0%EC%82%B0%EC%95%BC%ED%96%89,20240815,20240817,,,
20240815 ~ 20240817,광명마당극축제X대한민국마당극축제,광명시민운동장 일대,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bk00&pkid=110&os=34639553&qvt=0&query=%EA%B4%91%EB%AA%85%EB%A7%88%EB%8B%B9%EA%B7%B9%EC%B6%95%EC%A0%9C%20%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD%EB%A7%88%EB%8B%B9%EA%B7%B9%EC%B6%95%EC%A0%9C,20240815,20240817,,,
20240815 ~ 20240817,강릉 문화유산 야행,강릉대도호부관아,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bk00&pkid=110&os=8107955&qvt=0&query=%EA%B0%95%EB%A6%89%20%EB%AC%B8%ED%99%94%EC%9C%A0%EC%82%B0%20%EC%95%BC%ED%96%89,20240815,20240817,,,
20240815 ~ 20240817,당진 문화유산 야행,당진 합덕제,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bk00&pkid=110&os=34982668&qvt=0&query=%EB%8B%B9%EC%A7%84%20%EB%AC%B8%ED%99%94%EC%9C%A0%EC%82%B0%20%EC%95%BC%ED%96%89,20240815,20240817,,,
20240815 ~ 20240818,비어밤 in 해운대,부산 해운대구 영화의전당,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bk00&pkid=110&os=35037887&qvt=0&query=%EB%B9%84%EC%96%B4%EB%B0%A4%20in%20%ED%95%B4%EC%9A%B4%EB%8C%80,20240815,20240818,,,
20240815 ~ 20240818,예천곤충축제,"곤충생태원, 한천체육공원",,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bk00&pkid=110&os=26194939&qvt=0&query=%EC%98%88%EC%B2%9C%EA%B3%A4%EC%B6%A9%EC%B6%95%EC%A0%9C,20240815,20240818,,,
20240816 ~ 20240817,피란수도 부산 문화유산 야행,"부산근현대역사관, 부산기상관측소, 40계단문화관 등",,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bk00&pkid=110&os=19125137&qvt=0&query=%ED%94%BC%EB%9E%80%EC%88%98%EB%8F%84%20%EB%B6%80%EC%82%B0%20%EB%AC%B8%ED%99%94%EC%9C%A0%EC%82%B0%20%EC%95%BC%ED%96%89,20240816,20240817,,,
20240816 ~ 20240817,횡성썸머나잇페스타,횡성 섬강둔치 일원,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bk00&pkid=110&os=34644697&qvt=0&query=%ED%9A%A1%EC%84%B1%EC%8D%B8%EB%A8%B8%EB%82%98%EC%9E%87%ED%8E%98%EC%8A%A4%ED%83%80,20240816,20240817,,,
20240816 ~ 20240818,대한민국 국제해양레저위크,부산 주요 해수욕장,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bk00&pkid=110&os=2842515&qvt=0&query=%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD%20%EA%B5%AD%EC%A0%9C%ED%95%B4%EC%96%91%EB%A0%88%EC%A0%80%EC%9C%84%ED%81%AC,20240816,20240818,,,
20240517 ~ 20240813,임성환과 함께하는 영화 속 노래 이야기 - 부산,영화의전당 하늘연극장,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33979701&qvt=0&query=%EC%9E%84%EC%84%B1%ED%99%98%EA%B3%BC%20%ED%95%A8%EA%BB%98%ED%95%98%EB%8A%94%20%EC%98%81%ED%99%94%20%EC%86%8D%20%EB%85%B8%EB%9E%98%20%EC%9D%B4%EC%95%BC%EA%B8%B0%20%EB%B6%80%EC%82%B0,20240517,20240813,,,
20240813,먼데이프로젝트 시즌7 [양반들 단독 콘서트 'Hymns from the Dragon Lake'],클럽온에어,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34646991&qvt=0&query=%EB%A8%BC%EB%8D%B0%EC%9D%B4%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8%20%EC%8B%9C%EC%A6%8C7%20%EC%96%91%EB%B0%98%EB%93%A4%20%EB%8B%A8%EB%8F%85%20%EC%BD%98%EC%84%9C%ED%8A%B8%20Hymns%20from%20the%20Dragon%20Lake,20240813,20240813,,,
20240813,"2024 김범수 콘서트 <여행, The Original> - 캘거리",Jack Singer Concert Hall,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=35040193&qvt=0&query=2024%20%EA%B9%80%EB%B2%94%EC%88%98%20%EC%BD%98%EC%84%9C%ED%8A%B8%20%EC%97%AC%ED%96%89%20The%20Original%20%EC%BA%98%EA%B1%B0%EB%A6%AC,20240813,20240813,,,
20240316 ~ 20240815,더퍼포머 버블 매직쇼 - 청주,더퍼포머 마술극장,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33673983&qvt=0&query=%EB%8D%94%ED%8D%BC%ED%8F%AC%EB%A8%B8%20%EB%B2%84%EB%B8%94%20%EB%A7%A4%EC%A7%81%EC%87%BC%20%EC%B2%AD%EC%A3%BC,20240316,20240815,,,
20240720 ~ 20240815,2024 워터샷 - 여수,디오션 워터파크,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34323253&qvt=0&query=2024%20%EC%9B%8C%ED%84%B0%EC%83%B7%20%EC%97%AC%EC%88%98,20240720,20240815,,,
20240809 ~ 20240816,2024 썸머재즈데이즈 - 전주,더바인홀,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34408506&qvt=0&query=2024%20%EC%8D%B8%EB%A8%B8%EC%9E%AC%EC%A6%88%EB%8D%B0%EC%9D%B4%EC%A6%88%20%EC%A0%84%EC%A3%BC,20240809,20240816,,,
20240720 ~ 20240817,Candlelight: 히사이시 조 최고의 작품 - 대전,대전시립연정국악원,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34409045&qvt=0&query=Candlelight%20%ED%9E%88%EC%82%AC%EC%9D%B4%EC%8B%9C%20%EC%A1%B0%20%EC%B5%9C%EA%B3%A0%EC%9D%98%20%EC%9E%91%ED%92%88%20%EB%8C%80%EC%A0%84,20240720,20240817,,,
20240803 ~ 20240817,CORALLO FUN FUN 쇼 - 양양,코랄로 바이 조선 아웃도어 가든,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=35006636&qvt=0&query=CORALLO%20FUN%20FUN%20%EC%87%BC%20%EC%96%91%EC%96%91,20240803,20240817,,,
20240727 ~ 20240818,매직 호캉스 IN드몽드 - 담양,호텔 드몽드,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34405397&qvt=0&query=%EB%A7%A4%EC%A7%81%20%ED%98%B8%EC%BA%89%EC%8A%A4%20IN%EB%93%9C%EB%AA%BD%EB%93%9C%20%EB%8B%B4%EC%96%91,20240727,20240818,,,
20240810 ~ 20240818,밴드시그널,석촌호수 아뜰리에,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=35003290&qvt=0&query=%EB%B0%B4%EB%93%9C%EC%8B%9C%EA%B7%B8%EB%84%90,20240810,20240818,,,
20230602 ~ 20240823,수상한 스테이지,수상한창고,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=31624817&qvt=0&query=%EC%88%98%EC%83%81%ED%95%9C%20%EC%8A%A4%ED%85%8C%EC%9D%B4%EC%A7%80,20230602,20240823,,,
20240713 ~ 20240823,서!탠드업코미디 부산코미디클럽 - 부산,어댑터씨어터 1관,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34405361&qvt=0&query=%EC%84%9C%ED%83%A0%EB%93%9C%EC%97%85%EC%BD%94%EB%AF%B8%EB%94%94%20%EB%B6%80%EC%82%B0%EC%BD%94%EB%AF%B8%EB%94%94%ED%81%B4%EB%9F%BD%20%EB%B6%80%EC%82%B0,20240713,20240823,,,
20240808 ~ 20240824,"이병찬 여름 소극장 공연 '한여름밤, 그리고'",벨로주 홍대,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34992290&qvt=0&query=%EC%9D%B4%EB%B3%91%EC%B0%AC%20%EC%97%AC%EB%A6%84%20%EC%86%8C%EA%B7%B9%EC%9E%A5%20%EA%B3%B5%EC%97%B0%20%ED%95%9C%EC%97%AC%EB%A6%84%EB%B0%A4%20%EA%B7%B8%EB%A6%AC%EA%B3%A0,20240808,20240824,,,
20240727 ~ 20240824,2024 새연교 콘서트 - 제주,새연교,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=35046465&qvt=0&query=2024%20%EC%83%88%EC%97%B0%EA%B5%90%20%EC%BD%98%EC%84%9C%ED%8A%B8%20%EC%A0%9C%EC%A3%BC,20240727,20240824,,,
20240713 ~ 20240825,MAGIC SHOW [TOUCH] - 부산,어댑터씨어터 1관,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34405356&qvt=0&query=MAGIC%20SHOW%20TOUCH%20%EB%B6%80%EC%82%B0,20240713,20240825,,,
20240618 ~ 20240827,2024 윤성 단독 콘서트 '미소',JTN 아트홀 2관,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34129830&qvt=0&query=2024%20%EC%9C%A4%EC%84%B1%20%EB%8B%A8%EB%8F%85%20%EC%BD%98%EC%84%9C%ED%8A%B8%20%EB%AF%B8%EC%86%8C,20240618,20240827,,,
20240529 ~ 20240828,일몰콘서트 옥상으로 따라와 - 화성,봉담문화의집,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34343190&qvt=0&query=%EC%9D%BC%EB%AA%B0%EC%BD%98%EC%84%9C%ED%8A%B8%20%EC%98%A5%EC%83%81%EC%9C%BC%EB%A1%9C%20%EB%94%B0%EB%9D%BC%EC%99%80%20%ED%99%94%EC%84%B1,20240529,20240828,,,
20240713 ~ 20240831,2024 반얀트리 오아시스 풀파티,반얀트리 클럽 앤 스파 서울,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34346805&qvt=0&query=2024%20%EB%B0%98%EC%96%80%ED%8A%B8%EB%A6%AC%20%EC%98%A4%EC%95%84%EC%8B%9C%EC%8A%A4%20%ED%92%80%ED%8C%8C%ED%8B%B0,20240713,20240831,,,
20240717,스탠드-업 코미디 - 수원,갤러리아백화점광교점 10층,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34356270&qvt=0&query=%EC%8A%A4%ED%83%A0%EB%93%9C%20%EC%97%85%20%EC%BD%94%EB%AF%B8%EB%94%94%20%EC%88%98%EC%9B%90,20240717,20240717,,,
20240717,수상한 마법학교 시즌 2 - 강릉,수상한 마법학교 시즌 2,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34423994&qvt=0&query=%EC%88%98%EC%83%81%ED%95%9C%20%EB%A7%88%EB%B2%95%ED%95%99%EA%B5%90%20%EC%8B%9C%EC%A6%8C%202%20%EA%B0%95%EB%A6%89,20240717,20240717,,,
20240705,최민수의 페이지,문엔트리,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34379795&qvt=0&query=%EC%B5%9C%EB%AF%BC%EC%88%98%EC%9D%98%20%ED%8E%98%EC%9D%B4%EC%A7%80,20240705,20240705,,,
20240626,인연 - 매직콕 - 구미,매직콕,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34369039&qvt=0&query=%EC%9D%B8%EC%97%B0%20%20%EB%A7%A4%EC%A7%81%EC%BD%95%20%EA%B5%AC%EB%AF%B8,20240626,20240626,,,
20240622,언빌리버블쇼_매직카바레 - 인천,매직카바레,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34137195&qvt=0&query=%EC%96%B8%EB%B9%8C%EB%A6%AC%EB%B2%84%EB%B8%94%EC%87%BC%20%EB%A7%A4%EC%A7%81%EC%B9%B4%EB%B0%94%EB%A0%88%20%EC%9D%B8%EC%B2%9C,20240622,20240622,,,
20240427 ~ 20241026,PLAY 180,상도어울마당 아트홀,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33812434&qvt=0&query=PLAY%20180,20240427,20241026,,,
20240308 ~ 20241122,제 3회 전주미니재즈페스티벌 - 전주,더바인홀,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33643228&qvt=0&query=%EC%A0%9C%203%ED%9A%8C%20%EC%A0%84%EC%A3%BC%EB%AF%B8%EB%8B%88%EC%9E%AC%EC%A6%88%ED%8E%98%EC%8A%A4%ED%8B%B0%EB%B2%8C%20%EC%A0%84%EC%A3%BC,20240308,20241122,,,
20240316 ~ 20241123,이금희와 함께하는 더 클래식 하우스 콘서트 - 용인,용인시문예회관 처인홀,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33659838&qvt=0&query=%EC%9D%B4%EA%B8%88%ED%9D%AC%EC%99%80%20%ED%95%A8%EA%BB%98%ED%95%98%EB%8A%94%20%EB%8D%94%20%ED%81%B4%EB%9E%98%EC%8B%9D%20%ED%95%98%EC%9A%B0%EC%8A%A4%20%EC%BD%98%EC%84%9C%ED%8A%B8%20%EC%9A%A9%EC%9D%B8,20240316,20241123,,,
20240427 ~ 20241123,2024 선을 넘는 과학자들 - 과천,국립과천과학관,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33897952&qvt=0&query=2024%20%EC%84%A0%EC%9D%84%20%EB%84%98%EB%8A%94%20%EA%B3%BC%ED%95%99%EC%9E%90%EB%93%A4%20%EA%B3%BC%EC%B2%9C,20240427,20241123,,,
20240427 ~ 20241129,아르케컬처의 무지카 클래시카 - 용인,느티나무도서관,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33871989&qvt=0&query=%EC%95%84%EB%A5%B4%EC%BC%80%EC%BB%AC%EC%B2%98%EC%9D%98%20%EB%AC%B4%EC%A7%80%EC%B9%B4%20%ED%81%B4%EB%9E%98%EC%8B%9C%EC%B9%B4%20%EC%9A%A9%EC%9D%B8,20240427,20241129,,,
20240330 ~ 20241130,2024 브런치 콘서트 <전람회 속 멜로디> - 용인,용인시 평생학습관큰어울마당,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33640827&qvt=0&query=2024%20%EB%B8%8C%EB%9F%B0%EC%B9%98%20%EC%BD%98%EC%84%9C%ED%8A%B8%20%EC%A0%84%EB%9E%8C%ED%9A%8C%20%EC%86%8D%20%EB%A9%9C%EB%A1%9C%EB%94%94%20%EC%9A%A9%EC%9D%B8,20240330,20241130,,,
20240501 ~ 20241130,연애박사:'사랑' 마술공연 - 수원,광교SK뷰레이크타워 연애 상담소,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33925201&qvt=0&query=%EC%97%B0%EC%95%A0%EB%B0%95%EC%82%AC%20%EC%82%AC%EB%9E%91%20%EB%A7%88%EC%88%A0%EA%B3%B5%EC%97%B0%20%EC%88%98%EC%9B%90,20240501,20241130,,,
20240522 ~ 20241130,여수엑스포 빅오쇼,빅오 해상분수쇼,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34351554&qvt=0&query=%EC%97%AC%EC%88%98%EC%97%91%EC%8A%A4%ED%8F%AC%20%EB%B9%85%EC%98%A4%EC%87%BC,20240522,20241130,,,
20240810 ~ 20241207,7080 낭만 극장쇼 - 용인,용인시 문화예술원 마루홀,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=35028988&qvt=0&query=7080%20%EB%82%AD%EB%A7%8C%20%EA%B7%B9%EC%9E%A5%EC%87%BC%20%EC%9A%A9%EC%9D%B8,20240810,20241207,,,
20240414,포시즌 (four seasons),문엔트리,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33770034&qvt=0&query=%ED%8F%AC%EC%8B%9C%EC%A6%8C%20four%20seasons,20240414,20240414,,,
20240630 ~ 20241229,벌스데이 매직쇼,비포선셋,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34323769&qvt=0&query=%EB%B2%8C%EC%8A%A4%EB%8D%B0%EC%9D%B4%20%EB%A7%A4%EC%A7%81%EC%87%BC,20240630,20241229,,,
20230421 ~ 20241231,스탠드업 코미디 로얄 살루트 황제쇼,THE SHOW THEATER,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=31398384&qvt=0&query=%EC%8A%A4%ED%83%A0%EB%93%9C%EC%97%85%20%EC%BD%94%EB%AF%B8%EB%94%94%20%EB%A1%9C%EC%96%84%20%EC%82%B4%EB%A3%A8%ED%8A%B8%20%ED%99%A9%EC%A0%9C%EC%87%BC,20230421,20241231,,,
20230427 ~ 20241231,스탠드업 코미디 죠니워커쇼,THE SHOW THEATER,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=31401276&qvt=0&query=%EC%8A%A4%ED%83%A0%EB%93%9C%EC%97%85%20%EC%BD%94%EB%AF%B8%EB%94%94%20%EC%A3%A0%EB%8B%88%EC%9B%8C%EC%BB%A4%EC%87%BC,20230427,20241231,,,
20230630 ~ 20241231,싱글Single 부킹파티 코믹쇼,성내 잠실공연장,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=31760575&qvt=0&query=%EC%8B%B1%EA%B8%80Single%20%EB%B6%80%ED%82%B9%ED%8C%8C%ED%8B%B0%20%EC%BD%94%EB%AF%B9%EC%87%BC,20230630,20241231,,,
20240309 ~ 20241231,당진 월드아트 서커스,월드아트서커스,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33766081&qvt=0&query=%EB%8B%B9%EC%A7%84%20%EC%9B%94%EB%93%9C%EC%95%84%ED%8A%B8%20%EC%84%9C%EC%BB%A4%EC%8A%A4,20240309,20241231,,,
20240515 ~ 20241231,미드나잇 인 파리스,서초 비포선셋,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34073473&qvt=0&query=%EB%AF%B8%EB%93%9C%EB%82%98%EC%9E%87%20%EC%9D%B8%20%ED%8C%8C%EB%A6%AC%EC%8A%A4,20240515,20241231,,,
20240601 ~ 20241231,어린이 마술쇼 & 마리오네트 - 화성,마법의정원,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=34209698&qvt=0&query=%EC%96%B4%EB%A6%B0%EC%9D%B4%20%EB%A7%88%EC%88%A0%EC%87%BC%20%EB%A7%88%EB%A6%AC%EC%98%A4%EB%84%A4%ED%8A%B8%20%ED%99%94%EC%84%B1,20240601,20241231,,,
20240301,무드 콘서트 MOOD CONCERT - 부산,필슈파스,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33689699&qvt=0&query=%EB%AC%B4%EB%93%9C%20%EC%BD%98%EC%84%9C%ED%8A%B8%20MOOD%20CONCERT%20%EB%B6%80%EC%82%B0,20240301,20240301,,,
20240123,광안살롱위켄드 - 부산,필슈파스,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33611826&qvt=0&query=%EA%B4%91%EC%95%88%EC%82%B4%EB%A1%B1%EC%9C%84%EC%BC%84%EB%93%9C%20%EB%B6%80%EC%82%B0,20240123,20240123,,,
20240101,금토재즈클럽 - 수원,파닥파닥클럽,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33539070&qvt=0&query=%EA%B8%88%ED%86%A0%EC%9E%AC%EC%A6%88%ED%81%B4%EB%9F%BD%20%EC%88%98%EC%9B%90,20240101,20240101,,,
20231222,메타코미디클럽 홍대,메타코미디클럽 홍대,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=32847653&qvt=0&query=%EB%A9%94%ED%83%80%EC%BD%94%EB%AF%B8%EB%94%94%ED%81%B4%EB%9F%BD%20%ED%99%8D%EB%8C%80,20231222,20231222,,,
20231209,찰나 - 대구,어바웃매직,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=33495015&qvt=0&query=%EC%B0%B0%EB%82%98%20%EB%8C%80%EA%B5%AC,20231209,20231209,,,
20230916,다온마술쇼 - 충주,오대호아트팩토리,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=32180829&qvt=0&query=%EB%8B%A4%EC%98%A8%EB%A7%88%EC%88%A0%EC%87%BC%20%EC%B6%A9%EC%A3%BC,20230916,20230916,,,
20230909,중산층농담,아트지트 코미디 클럽,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=32094904&qvt=0&query=%EC%A4%91%EC%82%B0%EC%B8%B5%EB%86%8D%EB%8B%B4,20230909,20230909,,,
20230901,고두영의 더 초이스 매직쇼 - 화성,더퍼포머씨어터,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=32118511&qvt=0&query=%EA%B3%A0%EB%91%90%EC%98%81%EC%9D%98%20%EB%8D%94%20%EC%B4%88%EC%9D%B4%EC%8A%A4%20%EB%A7%A4%EC%A7%81%EC%87%BC%20%ED%99%94%EC%84%B1,20230901,20230901,,,
20230818,아트지트 스탠드업 코미디쇼,아트지트 코미디 클럽,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=32071334&qvt=0&query=%EC%95%84%ED%8A%B8%EC%A7%80%ED%8A%B8%20%EC%8A%A4%ED%83%A0%EB%93%9C%EC%97%85%20%EC%BD%94%EB%AF%B8%EB%94%94%EC%87%BC,20230818,20230818,,,
20230807,놀러와요 마술놀이터 시즌2 - 부천,미리내마술극단 부천점,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=31985256&qvt=0&query=%EB%86%80%EB%9F%AC%EC%99%80%EC%9A%94%20%EB%A7%88%EC%88%A0%EB%86%80%EC%9D%B4%ED%84%B0%20%EC%8B%9C%EC%A6%8C2%20%EB%B6%80%EC%B2%9C,20230807,20230807,,,
20230727,패밀리 매직쇼 - 화성,더퍼포머씨어터,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=31933106&qvt=0&query=%ED%8C%A8%EB%B0%80%EB%A6%AC%20%EB%A7%A4%EC%A7%81%EC%87%BC%20%ED%99%94%EC%84%B1,20230727,20230727,,,
20230617,고두영의 상상 마술쇼 - 화성,더퍼포머씨어터,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=31498439&qvt=0&query=%EA%B3%A0%EB%91%90%EC%98%81%EC%9D%98%20%EC%83%81%EC%83%81%20%EB%A7%88%EC%88%A0%EC%87%BC%20%ED%99%94%EC%84%B1,20230617,20230617,,,
20230614,이재홍의 컬러라이즈,문엔트리,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=31541625&qvt=0&query=%EC%9D%B4%EC%9E%AC%ED%99%8D%EC%9D%98%20%EC%BB%AC%EB%9F%AC%EB%9D%BC%EC%9D%B4%EC%A6%88,20230614,20230614,,,
20230613,펀치라인스,클럽온에어,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=31681537&qvt=0&query=%ED%8E%80%EC%B9%98%EB%9D%BC%EC%9D%B8%EC%8A%A4,20230613,20230613,,,
20230607,재즈소사이어티 서울,서울브루어리 성수,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=31642287&qvt=0&query=%EC%9E%AC%EC%A6%88%EC%86%8C%EC%82%AC%EC%9D%B4%EC%96%B4%ED%8B%B0%20%EC%84%9C%EC%9A%B8,20230607,20230607,,,
20230513,루카스 A TRIP TO THE MOON,문엔트리,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=31422027&qvt=0&query=%EB%A3%A8%EC%B9%B4%EC%8A%A4%20A%20TRIP%20TO%20THE%20MOON,20230513,20230513,,,
20230505,고두영의 키즈 매직쇼 - 화성,더퍼포머씨어터,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=31345747&qvt=0&query=%EA%B3%A0%EB%91%90%EC%98%81%EC%9D%98%20%ED%82%A4%EC%A6%88%20%EB%A7%A4%EC%A7%81%EC%87%BC%20%ED%99%94%EC%84%B1,20230505,20230505,,,
20230501,Piano Trio Concert,entry55,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=31396114&qvt=0&query=Piano%20Trio%20Concert,20230501,20230501,,,
20230401,김관호의 ACT.1 - 원주,일루전스페이스,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=30909238&qvt=0&query=%EA%B9%80%EA%B4%80%ED%98%B8%EC%9D%98%20ACT1%20%EC%9B%90%EC%A3%BC,20230401,20230401,,,
20230225 ~ 20251231,예감살롱콘서트 - 부산,콘체르트보눔,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=29688304&qvt=0&query=%EC%98%88%EA%B0%90%EC%82%B4%EB%A1%B1%EC%BD%98%EC%84%9C%ED%8A%B8%20%EB%B6%80%EC%82%B0,20230225,20251231,,,
20230331,사유의 시간 ep.2,문엔트리,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=30882421&qvt=0&query=%EC%82%AC%EC%9C%A0%EC%9D%98%20%EC%8B%9C%EA%B0%84%20ep%202,20230331,20230331,,,
20230128,Special GIG,entry55,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=29699976&qvt=0&query=Special%20GIG,20230128,20230128,,,
20221228,LUKAS 사유의 시간,문엔트리,,,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bkkw&pkid=269&os=29560382&qvt=0&query=LUKAS%20%EC%82%AC%EC%9C%A0%EC%9D%98%20%EC%8B%9C%EA%B0%84,20221228,20221228,,,
